GEO_ID,YEAR,TREATED,YEAR_TREATED,REL_YEAR,HRTDISEASE,INSURANCERATE,LOGPOP,LOGEMPLOY,OBESITY,PERCELIGIBLE
8073,2013,FALSE,2014,-1,39.6,80.6,8.601901919343192,8.434028950155469,37.7,39.721792890262755
8073,2014,TRUE,2014,0,40.4,88.1,8.60557030203365,8.442254104751743,38.65,39.2434988179669
8073,2015,TRUE,2014,1,40.9,91,8.608495349823023,8.419800845407588,39.6,36.11111111111111
8073,2016,TRUE,2014,2,43.5,89.7,8.615226931687603,8.425954710981966,41,39.473684210526315
8073,2017,TRUE,2014,3,45.6,90.5,8.616133139271142,8.425735580927402,42.4,37.68115942028986
8073,2018,TRUE,2014,4,44.4,90.5,8.621192781434722,8.428361977709622,43.8,36.91860465116279
8073,2019,TRUE,2014,5,47.1,89.6,8.6278397115033,8.430981494597171,43.8,40.83769633507853
8075,2010,FALSE,2014,-4,41,80,10.011354923405134,9.806976652155283,35.3,38.53995396251233
8075,2011,FALSE,2014,-3,42.3,81.9,10.017574878573896,9.819671066443018,34.9,39.31057341730196
8075,2012,FALSE,2014,-2,43.5,83,10.02309115218196,9.830701782810475,36.3,38.65634892718959
8075,2013,FALSE,2014,-1,42.8,82.4,10.02601487181582,9.840015129580555,37.7,36.96537678207739
8075,2014,TRUE,2014,0,39,86.8,10.025882160749736,9.84086719055446,38.65,36.041874376869394
8075,2015,TRUE,2014,1,39.4,88.9,9.99551963798262,9.811920359010635,39.6,33.66983372921615
8075,2016,TRUE,2014,2,45.9,89.3,9.992505248853782,9.807086778249774,41,33.74766935985084
8075,2017,TRUE,2014,3,50.3,89.5,9.993556749624997,9.785323194185484,42.4,32.076677316293924
8075,2018,TRUE,2014,4,51.8,90,9.984560498562606,9.772638274111136,43.8,29.692832764505116
8075,2019,TRUE,2014,5,45.1,88.8,10.015922981865916,9.813508138916603,43.8,29.625076828518747
8077,2010,FALSE,2014,-4,56.6,77.1,11.86558033924607,11.631668040121312,35.3,38.559461235216816
8077,2011,FALSE,2014,-3,51,77.9,11.882873924732523,11.6479544855899,34.9,36.5536902122268
8077,2012,FALSE,2014,-2,48.4,80.9,11.895203826103057,11.66027593282013,36.3,36.17524876823495
8077,2013,FALSE,2014,-1,43.6,82.7,11.901122331511871,11.66760172094386,37.7,35.54265212670538
8077,2014,TRUE,2014,0,45.7,87,11.901644469849703,11.670595658323052,38.65,33.60133787869042
8077,2015,TRUE,2014,1,50.7,89.2,11.903845301636355,11.674704120532851,39.6,32.116447419631044
8077,2016,TRUE,2014,2,55.9,90.7,11.906088545820294,11.681334016544186,41,30.813379965922337
8077,2017,TRUE,2014,3,57.8,90.5,11.910344960430583,11.690644781015273,42.4,28.825903825903826
8077,2018,TRUE,2014,4,57.9,89.8,11.91837723965617,11.701419598819944,43.8,28.837935568704797
8077,2019,TRUE,2014,5,58.4,89.1,11.926477783261012,11.712374505424773,43.8,25.2711165419276
8079,2010,FALSE,2014,-4,51.6,81.9,6.927557906278317,6.880384082186005,35.3,34.375
8079,2011,FALSE,2014,-3,48,81.5,6.583409222158765,6.535241271013659,34.9,38.333333333333336
8079,2012,FALSE,2014,-2,49,82.4,6.553933404025811,6.523562306149512,36.3,39.6039603960396
8079,2013,FALSE,2014,-1,46.1,82,6.634633357861686,6.577861357721047,37.7,32.631578947368425
8079,2014,TRUE,2014,0,39.6,88,6.556778356158042,6.502790045915623,38.65,33.87096774193548
8079,2015,TRUE,2014,1,35.8,88.9,6.597145701886651,6.520621127558696,39.6,27.11864406779661
8079,2016,TRUE,2014,2,40.6,91.4,6.675823221634848,6.598509028614515,41,26.666666666666668
8079,2017,TRUE,2014,3,45,90.1,6.726233402358747,6.628041376179533,42.4,20.754716981132077
8079,2018,TRUE,2014,4,43.5,89.7,6.71295620067707,6.620073206530356,43.8,21.818181818181817
8079,2019,TRUE,2014,5,45.6,89,6.714170529909472,6.593044534142437,43.8,19.642857142857142
8081,2010,FALSE,2014,-4,44.5,78.1,9.511851382364403,9.237469039364436,35.3,36.8231046931408
8081,2011,FALSE,2014,-3,45.8,77.7,9.516795129751248,9.251098364448351,34.9,37.67123287671233
8081,2012,FALSE,2014,-2,46.4,77.6,9.513920399580735,9.248214024404264,36.3,34.5945945945946
8081,2013,FALSE,2014,-1,39.5,77.3,9.50651131182387,9.239802082125802,37.7,33.90243902439025
8081,2014,TRUE,2014,0,37.6,87.6,9.494466128225186,9.230437073675304,38.65,32.588320115356886
8081,2015,TRUE,2014,1,49.1,89.5,9.481664377815145,9.219101877644755,39.6,32.61986301369863
8081,2016,TRUE,2014,2,55.9,90.2,9.475316606892326,9.213834261230438,41,30.69216757741348
8081,2017,TRUE,2014,3,57.9,90.1,9.477003077203888,9.219498309760947,42.4,30.474452554744524
8081,2018,TRUE,2014,4,44.5,90.4,9.47730940283042,9.221181395154058,43.8,28.746465598491987
8081,2019,TRUE,2014,5,59.5,90,9.482426456803408,9.22325659724273,43.8,30.190389845874886
8083,2010,FALSE,2014,-4,52.4,77.6,10.13772929051637,9.90912165115322,35.3,36.790017211703955
8083,2011,FALSE,2014,-3,45.4,77,10.141401482753787,9.91447694733573,34.9,37.11976175281855
8083,2012,FALSE,2014,-2,44.7,78.3,10.143448888776495,9.91719319959224,36.3,37.44926297799616
8083,2013,FALSE,2014,-1,43.8,77.4,10.146904208689891,9.92142569766714,37.7,36.28299894403379
8083,2014,TRUE,2014,0,44.6,82.5,10.149135959190406,9.92176941621414,38.65,32.36594803758983
8083,2015,TRUE,2014,1,46,85.2,10.154246270883313,9.925444719888173,39.6,32.40078074170462
8083,2016,TRUE,2014,2,47.7,86.5,10.166082559611263,9.941986851686735,41,28.58635097493036
8083,2017,TRUE,2014,3,47.9,86.2,10.15696630364641,9.930470223866015,42.4,27.20114531138153
8083,2018,TRUE,2014,4,43.5,86.9,10.162345677674333,9.936873971553762,43.8,26.46048109965636
8083,2019,TRUE,2014,5,37.5,86.1,10.1670434144616,9.950943493692424,43.8,24.53653217011996
8085,2010,FALSE,2014,-4,48.1,76.3,10.603262719386294,10.359867550112398,35.3,40.858357693329786
8085,2011,FALSE,2014,-3,46.6,76.5,10.616731434795197,10.373366173968712,34.9,39.45062132112492
8085,2012,FALSE,2014,-2,43.2,78.2,10.621180993514074,10.383874587161552,36.3,38.409283894707045
8085,2013,FALSE,2014,-1,36.8,79.4,10.621815031626372,10.387270805190235,37.7,36.602475928473176
8085,2014,TRUE,2014,0,31.1,84.2,10.618518526596077,10.3920675673548,38.65,36.18290258449304
8085,2015,TRUE,2014,1,35,86.8,10.616804939885457,10.392006215779578,39.6,36.73076923076923
8085,2016,TRUE,2014,2,41.8,87.5,10.618053700469371,10.397695870478682,41,34.901365705614566
8085,2017,TRUE,2014,3,40.1,87.8,10.619080921925905,10.396444477759635,42.4,30.8584686774942
8085,2018,TRUE,2014,4,40.4,88.2,10.627842660220267,10.410455745974811,43.8,28.971962616822427
8085,2019,TRUE,2014,5,37,87.1,10.637920620001616,10.421953911398072,43.8,27.92223572296476
8087,2010,FALSE,2014,-4,45,80.4,10.236776155340316,9.958733026762106,35.3,41.07809998220957
8087,2011,FALSE,2014,-3,44.8,80.5,10.23792199998891,9.9607181859904,34.9,42.561909852128984
8087,2012,FALSE,2014,-2,46.1,80.8,10.247077256926206,9.965193941972109,36.3,39.244410177332306
8087,2013,FALSE,2014,-1,45.9,81.6,10.250899729195677,9.97095926765114,37.7,39.232977850697296
8087,2014,TRUE,2014,0,42.9,84.2,10.252100082384816,9.971893585200188,38.65,35.89536138079828
8087,2015,TRUE,2014,1,43.4,87.4,10.252699719093494,9.975761701406148,39.6,34.35374149659864
8087,2016,TRUE,2014,2,43.6,88,10.25019296543737,9.9755291054011,41,31.878831590335377
8087,2017,TRUE,2014,3,44,87.6,10.244343025867096,9.977016785824244,42.4,30.804195804195807
8087,2018,TRUE,2014,4,44.2,87.1,10.249096493490926,9.982298732960418,43.8,26.862228081740273
8087,2019,TRUE,2014,5,42.4,85.1,10.258255679654631,9.994241915804592,43.8,26.332111643642513
8089,2010,FALSE,2014,-4,70.4,77.9,9.843206621651198,9.598388006047278,35.3,46.999325691166554
8089,2011,FALSE,2014,-3,63.2,79.3,9.84134615599828,9.597641509456675,34.9,47.50424448217318
8089,2012,FALSE,2014,-2,56.9,79.7,9.841133310789152,9.602855320908718,36.3,46.8760907504363
8089,2013,FALSE,2014,-1,75.2,79,9.842515995544645,9.60683200528524,37.7,45.12105649303008
8089,2014,TRUE,2014,0,93.9,86,9.836920308264014,9.602855320908718,38.65,42.94117647058823
8089,2015,TRUE,2014,1,92.9,87.6,9.829410349139811,9.597641509456675,39.6,42.3469387755102
8089,2016,TRUE,2014,2,74.3,89.5,9.822277497110584,9.591444479171413,41,40.50972501676727
8089,2017,TRUE,2014,3,68,89.2,9.816021526754852,9.58623934448258,42.4,41.2344057780696
8089,2018,TRUE,2014,4,59.4,89.4,9.816021526754852,9.589940513889292,43.8,37.80487804878049
8089,2019,TRUE,2014,5,75.6,88.6,9.813672248213765,9.581283046045924,43.8,38.23155216284987
8091,2010,FALSE,2014,-4,31.2,81.1,8.3707791729607,8.144388865547622,35.3,33.95061728395062
8091,2011,FALSE,2014,-3,30.3,82.3,8.382747094863314,8.171599480345463,34.9,33.46994535519126
8091,2012,FALSE,2014,-2,28.3,82,8.399535147948004,8.263074835802596,36.3,35.097493036211695
8091,2013,FALSE,2014,-1,28.6,82.3,8.406261630708956,8.271804031154709,37.7,31.471389645776565
8091,2014,TRUE,2014,0,23.7,87.7,8.418918622147897,8.29054350077274,38.65,33.8785046728972
8091,2015,TRUE,2014,1,22.9,89.6,8.429454277108231,8.296546520300614,39.6,29.863013698630137
8091,2016,TRUE,2014,2,19.5,90.7,8.444837529224097,8.315566483564277,41,28.143712574850294
8091,2017,TRUE,2014,3,27.8,91.3,8.445267451844648,8.308199063206446,42.4,26.384364820846905
8091,2018,TRUE,2014,4,31.3,91.3,8.459987717645458,8.32117830749028,43.8,24.59016393442623
8091,2019,TRUE,2014,5,28.7,91.4,8.475537516147405,8.327484416188264,43.8,25.88996763754045
8093,2010,FALSE,2014,-4,30.1,75.4,9.698061122027076,9.520688614926875,35.3,32.317979197622584
8093,2011,FALSE,2014,-3,30.4,77.1,9.696401880595555,9.504426892100955,34.9,32.967925294356476
8093,2012,FALSE,2014,-2,31.5,78.8,9.690789259083456,9.512738628263644,36.3,32.42362525458248
8093,2013,FALSE,2014,-1,34.7,76.9,9.688498165477789,9.517972119735584,37.7,31.642411642411645
8093,2014,TRUE,2014,0,30.8,88.2,9.691160293655768,9.528721373177234,38.65,30.1875
8093,2015,TRUE,2014,1,25.9,91.2,9.692087278241504,9.534523115464658,39.6,30.608840700583823
8093,2016,TRUE,2014,2,25.9,89.7,9.7074726686101709,9.552865680310472,41,28.769979152189016
8093,2017,TRUE,2014,3,35.7,91.3,9.735068900911164,9.57858809226753,42.4,24.76038338658147
8093,2018,TRUE,2014,4,36.1,91.1,9.763765609360991,9.595534743241988,43.8,23.26656394453005
8093,2019,TRUE,2014,5,34.1,91.2,9.790710714933168,9.640433049909078,43.8,24.670287044220327
8095,2010,FALSE,2014,-4,44.5,79.9,8.387995252944556,8.118505067587098,35.3,40.18369690011481
8095,2011,FALSE,2014,-3,42.8,82.2,8.387312270561717,8.111928063310739,34.9,40.25
8095,2012,FALSE,2014,-2,51.2,82.2,8.384804003370492,8.101677747454572,36.3,38.79781420765027
8095,2013,FALSE,2014,-1,44.1,81.8,8.38548870041881,8.124446855715847,37.7,38.69346733668342
8095,2014,TRUE,2014,0,44,83.9,8.385944904806284,8.124743020385568,38.65,37.00361010830325
8095,2015,TRUE,2014,1,44.8,85.4,8.382747094863314,8.140315540159985,39.6,35.51020408163265
8095,2016,TRUE,2014,2,57,87.4,8.377241230988792,8.137980454452139,41,32.7710843373494
8095,2017,TRUE,2014,3,62,86.8,8.372629740224884,8.115819701211327,42.4,30.963302752293576
8095,2018,TRUE,2014,4,63.7,86.1,8.370547611074752,8.109826276018477,43.8,32.527472527472526
8095,2019,TRUE,2014,5,53.8,86.5,8.364042011922063,8.084254106307318,43.8,30.804597701149422
8097,2010,FALSE,2014,-4,15.5,75.7,9.704365657063828,9.538492376981678,35.3,32.598684210526315
8097,2011,FALSE,2014,-3,14.7,77.4,9.723702775394145,9.555630757048275,34.9,32.40181268882175
8097,2012,FALSE,2014,-2,20.6,78.6,9.740968623038354,9.578103612900335,36.3,31.98181129215612
8097,2013,FALSE,2014,-1,22.8,77.6,9.751093661983862,9.588023099071895,37.7,29.955290611028317
8097,2014,TRUE,2014,0,21.1,86.3,9.758635175856648,9.602720240535692,38.65,28.697355533790404
8097,2015,TRUE,2014,1,22,88.8,9.765374250406492,9.609854474590907,39.6,27.267267267267272
8097,2016,TRUE,2014,2,20,87.9,9.772410288929184,9.62364136585212,41,26.959954878736603
8097,2017,TRUE,2014,3,18,87.7,9.783971766534563,9.63521587360417,42.4,23.519553072625698
8097,2018,TRUE,2014,4,16.1,88.3,9.79305865876674,9.641538201979952,43.8,21.8694885361552
8097,2019,TRUE,2014,5,15.7,89.4,9.794007451917308,9.643550340392906,43.8,21.6
8099,2010,FALSE,2014,-4,66.5,82.6,9.45203086057697,9.165447603085449,35.3,46.311637080867854
8099,2011,FALSE,2014,-3,58.1,84.7,9.442641861075158,9.162409838218633,34.9,46.082561078348775
8099,2012,FALSE,2014,-2,48.3,84,9.43659906619054,9.1586259362895035,36.3,42.60355029585799
8099,2013,FALSE,2014,-1,44.7,84.6,9.431321587125709,9.153664194782626,37.7,42.133098281181134
8099,2014,TRUE,2014,0,47.7,82.6,9.422139821589736,9.152075463844207,38.65,41.05882352941176
8099,2015,TRUE,2014,1,54.5,86.2,9.412055975876772,9.145161645951188,39.6,40.60377358490566
8099,2016,TRUE,2014,2,62.6,87.1,9.402694764470512,9.145588494746486,41,36.94421988682296
8099,2017,TRUE,2014,3,62.2,85.9,9.399637542506564,9.144093726157257,42.4,35.87842846553002
8099,2018,TRUE,2014,4,62.5,86.1,9.396985900250192,9.141311785565748,43.8,34.93253373313343
8099,2019,TRUE,2014,5,58.9,85.4,9.394493583599107,9.13658618338752,43.8,33.18872017353579
8101,2010,FALSE,2014,-4,58.4,81.3,11.959174166861349,11.711087561983316,35.3,44.332230541528816
8101,2011,FALSE,2014,-3,56.4,81.7,11.970008481439791,11.72263518508305,34.9,43.55520597777996
8101,2012,FALSE,2014,-2,52.4,83.3,11.9771122088944,11.7318360699948,36.3,41.68087928747394
8101,2013,FALSE,2014,-1,51.5,83.3,11.983229049224962,11.74060272348498,37.7,40.33334981947673
8101,2014,TRUE,2014,0,52.1,88.5,11.987649187030463,11.749253714886878,38.65,38.14343743757075
8101,2015,TRUE,2014,1,52.4,90.9,11.9923780617838,11.75759564682872,39.6,36.734693877551024
8101,2016,TRUE,2014,2,51.6,92.2,11.996326447552043,11.763621924570035,41,36.25072773141859
8101,2017,TRUE,2014,3,48.7,91.6,12.003760603795897,11.77448940926695,42.4,33.71212121212121
8101,2018,TRUE,2014,4,48,91.1,12.011789837336943,11.78450864283226,43.8,31.342138900724333
8101,2019,TRUE,2014,5,51.7,90.4,12.019634627724376,11.795567357025568,43.8,30.630630630630627
8103,2010,FALSE,2014,-4,36.4,80.2,8.77863395266279,8.532869670801245,35.3,33.301343570057576
8103,2011,FALSE,2014,-3,35.3,78.1,8.797246236703527,8.54907938027856,34.9,34.06488549618321
8103,2012,FALSE,2014,-2,36.9,78.7,8.814033201652784,8.559102594493448,36.3,35.9538784067086
8103,2013,FALSE,2014,-1,30.9,78.7,8.820256365906321,8.582418976333944,37.7,37.03703703703704
8103,2014,TRUE,2014,0,30.3,87.7,8.815666824946216,8.571113033405668,38.65,34.75699558173785
8103,2015,TRUE,2014,1,33.2,90.1,8.811652248147043,8.55256033525353,39.6,32.833020637898684
8103,2016,TRUE,2014,2,40.5,90.6,8.80357441813497,8.555259392222693,41,28.74251497005988
8103,2017,TRUE,2014,3,41.7,90.8,8.788288460263619,8.543445562560303,42.4,26.31578947368421
8103,2018,TRUE,2014,4,39.2,91.6,8.774158291205957,8.505929999137527,43.8,27.400468384074944
8103,2019,TRUE,2014,5,42.6,90.5,8.761550139129644,8.518592212329946,43.8,27.55741127348643
8105,2010,FALSE,2014,-4,54.5,82.9,9.386476169683052,9.120743838164426,35.3,41.354903943377145
8105,2011,FALSE,2014,-3,64.5,84.2,9.38538551979936,9.140883106960962,34.9,44.633027522935784
8105,2012,FALSE,2014,-2,64.8,84.6,9.386392315756542,9.13938128303569,36.3,43.21105288232492
8105,2013,FALSE,2014,-1,48.2,84.3,9.38538551979936,9.139273923542325,37.7,40.62347783731125
8105,2014,TRUE,2014,0,39.9,84.6,9.379238908437996,9.13583231980112,38.65,38.49372384937239
8105,2015,TRUE,2014,1,44.9,87.1,9.371182897093012,9.134430777875831,39.6,37.86078098471987
8105,2016,TRUE,2014,2,50.9,87.8,9.360741172643708,9.128045129249353,41,34.977168949771695
8105,2017,TRUE,2014,3,51.8,86.4,9.343996756788856,9.119320973589014,42.4,32.533112582781456
8105,2018,TRUE,2014,4,48.3,85.9,9.33706112475534,9.11723775371386,43.8,30.226904376012964
8105,2019,TRUE,2014,5,51,85.8,9.33300038471207,9.118992332516877,43.8,29.3398533007335
8107,2010,FALSE,2014,-4,21.1,66,10.039939675671627,9.839375607068884,35.3,35.83241455347299
8107,2011,FALSE,2014,-3,26.1,68.6,10.05195066017375,9.847869128773116,34.9,35.763993948562785
8107,2012,FALSE,2014,-2,24.3,69.3,10.059850070159987,9.86104966983816,36.3,35.096002518098835
8107,2013,FALSE,2014,-1,21.8,69.6,10.06087584278487,9.864018808625762,37.7,33.38466276562981
8107,2014,TRUE,2014,0,18.8,88.4,10.061687167209673,9.871790465792872,38.65,32.141372141372145
8107,2015,TRUE,2014,1,20.6,91.9,10.069256195989016,9.878579916829944,39.6,31.353919239904982
8107,2016,TRUE,2014,2,26.2,91.6,10.084975428581505,9.90628363983813,41,30.084507042253524
8107,2017,TRUE,2014,3,27.8,91.5,10.100656670078102,9.925933741365958,42.4,25.981205085682696
8107,2018,TRUE,2014,4,22.7,90.9,10.121578360213686,9.94841311588912,43.8,24.719101123595504
8107,2019,TRUE,2014,5,18.3,90.4,10.129506964595802,9.955842782870056,43.8,23.005384238864416
8109,2010,FALSE,2014,-4,48.1,76.6,8.725994381014571,8.502282578680484,35.3,50.19830028328612
8109,2011,FALSE,2014,-3,43.4,80.1,8.726643415598444,8.50976567558744,34.9,49.24653405666064
8109,2012,FALSE,2014,-2,43,76,8.73052880173936,8.508152446764088,36.3,51.638837353123066
8109,2013,FALSE,2014,-1,48.5,76.6,8.732304571033183,8.504310565585223,37.7,47.055016181229774
8109,2014,TRUE,2014,0,43.9,77.6,8.734077192559303,8.510168576479273,38.65,45.94594594594595
8109,2015,TRUE,2014,1,43.1,80.5,8.738414897167749,8.509161019718974,39.6,43.958333333333336
8109,2016,TRUE,2014,2,44,82.5,8.741136422901011,8.507344855361422,41,41.55092592592592
8109,2017,TRUE,2014,3,46.8,83.1,8.754318540250866,8.532278828834277,42.4,39.60047003525264
8109,2018,TRUE,2014,4,42.7,82.6,8.774622220696997,8.556029215201436,43.8,37.049549549549546
8109,2019,TRUE,2014,5,44.8,81.9,8.793612071589308,8.579040594742317,43.8,36.48498331479422
8111,2010,FALSE,2014,-4,37.5,73.6,6.62273632394984,6.5722825426940075,35.3,46.206896551724135
8111,2011,FALSE,2014,-3,33.4,79,6.68586094706836,6.583409222158765,34.9,44.26229508196721
8111,2012,FALSE,2014,-2,30.8,78.1,6.616065185132817,6.54534966033442,36.3,41.84397163120568
8111,2013,FALSE,2014,-1,33.1,76.9,6.490723534502507,6.376726947898627,37.7,39.55223880597015
8111,2014,TRUE,2014,0,34,86.9,6.481577129276431,6.386879319362645,38.65,38.15789473684211
8111,2015,TRUE,2014,1,33.2,87.8,6.406879986069314,6.300785794663244,39.6,29.850746268656714
8111,2016,TRUE,2014,2,33.2,90,6.313548046277095,6.22455842927536,41,33.9622641509434
8111,2017,TRUE,2014,3,31.5,91.4,6.343880434126331,6.19644412779452,42.4,25.53191489361702
8111,2018,TRUE,2014,4,31,89.6,6.298949246855942,6.184148890937483,43.8,28.333333333333332
8111,2019,TRUE,2014,5,25.6,87.8,6.3784261836515865,6.257667587882639,43.8,24.615384615384617
8113,2010,FALSE,2014,-4,39.7,74.9,8.895492631451633,8.693831965074693,35.3,40.05571030640668
8113,2011,FALSE,2014,-3,35.4,78.1,8.906935339059165,8.705165419719007,34.9,38.32293832293832
8113,2012,FALSE,2014,-2,30.3,78.6,8.913550280493675,8.711937268208748,36.3,38.98868928809048
8113,2013,FALSE,2014,-1,29.8,78.9,8.922124823918258,8.722417141427496,37.7,37.86833855799373
8113,2014,TRUE,2014,0,27.4,86.6,8.935508711503221,8.738895704934043,38.65,36.11111111111111
8113,2015,TRUE,2014,1,28.1,89.1,8.94585385712759,8.755264763314685,39.6,32.57978723404255
8113,2016,TRUE,2014,2,27.2,88.5,8.957639268419648,8.77043908654689,41,30.136986301369863
8113,2017,TRUE,2014,3,31.3,88.2,8.962391701743002,8.780172651227646,42.4,25.555555555555554
8113,2018,TRUE,2014,4,34,87.6,8.983188799264434,8.8023721336499,43.8,27.32558139534883
8113,2019,TRUE,2014,5,33,87.7,8.993303139093733,8.817594036275793,43.8,26.18483412322275
8115,2010,FALSE,2014,-4,48.6,78.7,7.788211557847076,7.60489448081162,35.3,41.85022026431718
8115,2011,FALSE,2014,-3,50.1,78.9,7.779048644925556,7.597396320212795,34.9,41.98473282442748
8115,2012,FALSE,2014,-2,52.4,80.6,7.77863014732581,7.567862605463883,36.3,40.82687338501292
8115,2013,FALSE,2014,-1,47.3,79,7.773173680482536,7.560080465021827,37.7,41.11405835543766
8115,2014,TRUE,2014,0,43.1,85.6,7.768533300926033,7.571473648851271,38.65,38.976377952755904
8115,2015,TRUE,2014,1,43.8,88.8,7.768533300926033,7.57353126274595,39.6,37
8115,2016,TRUE,2014,2,69,88.8,7.769378609513984,7.575584651557793,41,36.5
8115,2017,TRUE,2014,3,70.1,87.9,7.7651449029361315,7.5480289699350145,42.4,36.05769230769231
8115,2018,TRUE,2014,4,83.1,87.8,7.762170607138205,7.529943370601589,43.8,34.48275862068966
8115,2019,TRUE,2014,5,52.4,87.6,7.7501841622578365,7.492760300922379,43.8,32.663316582914575
8117,2010,FALSE,2014,-4,21.4,85.3,10.207473491694438,10.032496233099662,35.3,36.97632058287796
8117,2011,FALSE,2014,-3,21,85.7,10.22179581852967,10.046245003891086,34.9,37.60268857356236
8117,2012,FALSE,2014,-2,23.6,85.7,10.231099221439427,10.058480734501629,36.3,36.58933658933659
8117,2013,FALSE,2014,-1,26,85.2,10.24320451932223,10.073567822907728,37.7,35.00834414982384
8117,2014,TRUE,2014,0,29.7,87,10.257027587779373,10.091832598307642,38.65,35.088235294117645
8117,2015,TRUE,2014,1,29.9,88.1,10.272980000185475,10.103976413285531,39.6,32.98709474346868
8117,2016,TRUE,2014,2,25.7,88.9,10.284284214428578,10.121779353119312,41,31.30259171995961
8117,2017,TRUE,2014,3,23.4,88.9,10.299642791318515,10.146708203279516,42.4,28.547066848567532
8117,2018,TRUE,2014,4,22.9,88.1,10.323151380044106,10.166620752066496,43.8,25.89453860640301
8117,2019,TRUE,2014,5,20,87.9,10.3303553144047,10.175649813329873,43.8,23.53124028598073
8119,2010,FALSE,2014,-4,34.5,73.8,10.03543644366541,9.832206350531164,35.3,34.892328398384926
8119,2011,FALSE,2014,-3,35.6,77.2,10.044770077370018,9.847023015555,34.9,35.333333333333336
8119,2012,FALSE,2014,-2,36.7,79.8,10.050311456976926,9.862040362621954,36.3,34.627716423227646
8119,2013,FALSE,2014,-1,45.7,81.2,10.05517806577656,9.87266745519624,37.7,32.86713286713287
8119,2014,TRUE,2014,0,51.1,89.8,10.058908853353955,9.88113968887222,38.65,29.15376676986584
8119,2015,TRUE,2014,1,49.9,92.2,10.057923905840546,9.883386880829123,39.6,27.63784887678693
8119,2016,TRUE,2014,2,52,92.3,10.063563500382765,9.889084322225385,41,26.322930800542743
8119,2017,TRUE,2014,3,42.9,91.8,10.076137489633352,9.904437101571716,42.4,25.488958990536275
8119,2018,TRUE,2014,4,39.6,92.4,10.090506393131704,9.91457584952155,43.8,22.687373396353816
8119,2019,TRUE,2014,5,37,92,10.10740750888258,9.933774245141,43.8,23.898963730569942
8121,2010,FALSE,2014,-4,43.6,81,8.470730317005897,8.251663923605589,35.3,40.26776519052523
8121,2011,FALSE,2014,-3,41.3,82.2,8.457230850243555,8.246433786160365,34.9,40.595238095238095
8121,2012,FALSE,2014,-2,41.2,80.9,8.475537516147405,8.264105763728956,36.3,39.3732970027248
8121,2013,FALSE,2014,-1,37.7,82.9,8.475537516147405,8.265907334155747,37.7,36.1794500723589
8121,2014,TRUE,2014,0,37.7,86.6,8.472405008626103,8.265650165580329,38.65,34.232365145228215
8121,2015,TRUE,2014,1,38.9,89.4,8.475328987317539,8.271292652979412,39.6,33.67875647668394
8121,2016,TRUE,2014,2,38.6,90.1,8.479283618343016,8.267192185932146,41,34.15977961432507
8121,2017,TRUE,2014,3,41,90.4,8.478244441277663,8.258940462988459,42.4,33.05555555555556
8121,2018,TRUE,2014,4,38.6,90.7,8.484669999710677,8.262816937670928,43.8,32.6530612244898
8121,2019,TRUE,2014,5,40.5,89.4,8.490438454107418,8.269756947532983,43.8,33.67875647668394
8123,2010,FALSE,2014,-4,37.9,74.6,12.40024042460781,12.110601952844345,35.3,38.92418466751376
8123,2011,FALSE,2014,-3,40,76.9,12.422960671781867,12.13580574853155,34.9,39.11406203547716
8123,2012,FALSE,2014,-2,42.6,76.6,12.44332420918259,12.157171225172002,36.3,38.43236983719716
8123,2013,FALSE,2014,-1,43.2,76.7,12.463733558869944,12.179995575020056,37.7,36.06206793653951
8123,2014,TRUE,2014,0,38.3,87.9,12.487734130562686,12.20665747448438,38.65,33.032571174681294
8123,2015,TRUE,2014,1,38.4,91.6,12.509682199531328,12.230882324438747,39.6,31.335501769826845
8123,2016,TRUE,2014,2,36.7,91.3,12.535610178292426,12.257872561563303,41,30.751268579639856
8123,2017,TRUE,2014,3,36.7,90.6,12.562799088142826,12.287721754557577,42.4,25.815843746208905
8123,2018,TRUE,2014,4,34.8,90.6,12.595147497575356,12.322846283026712,43.8,24.038159547738697
8123,2019,TRUE,2014,5,35.4,89.1,12.629197563865176,12.360024734210944,43.8,23.023816602252833
8125,2010,FALSE,2014,-4,45.7,89.6,9.199885914072324,8.933796043934858,35.3,39.29590865842055
8125,2011,FALSE,2014,-3,42.8,89.9,9.206332350578643,8.933927891782632,34.9,39.491437467566165
8125,2012,FALSE,2014,-2,50.3,89.5,9.213535262872702,8.948455992345542,36.3,38.15653964984552
8125,2013,FALSE,2014,-1,41.7,89.1,9.21959739323886,8.949754525186103,37.7,36.78220382824625
8125,2014,TRUE,2014,0,39.2,83.3,9.223355309053677,8.948975607841776,38.65,36.937590711175616
8125,2015,TRUE,2014,1,42.9,87.7,9.228671328660909,8.960082528170402,39.6,33.500501504513544
8125,2016,TRUE,2014,2,45.6,87.9,9.225228984469933,8.958154135209242,41,33.67556468172484
8125,2017,TRUE,2014,3,45.7,86.6,9.221181395154058,8.944028325260595,42.4,33.024118738404454
8125,2018,TRUE,2014,4,50.5,85.4,9.217216675915616,8.941545475242885,43.8,31.574394463667826
8125,2019,TRUE,2014,5,52.1,84.9,9.21064032698518,8.928375259853631,43.8,31.742043551088777
9001,2010,FALSE,2014,-4,38.7,90,13.71606805184812,13.464266554022648,35.3,29.490596534044077
9001,2011,FALSE,2014,-3,36.8,90,13.722513301289846,13.473777708551454,34.9,32.31427731248026
